destinacija,datum,druzba,letalo,cas
Amsterdam,"(30, 12, 2022, 'PET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(1, 1, 2023, 'NED')",EASYJET UK,U2 7952,2:5
Amsterdam,"(2, 1, 2023, 'PON')",EASYJET UK,U2 7952,2:5
Amsterdam,"(3, 1, 2023, 'TOR')",EASYJET UK,U2 7952,2:5
Amsterdam,"(6, 1, 2023, 'PET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(8, 1, 2023, 'NED')",EASYJET UK,U2 7952,2:5
Amsterdam,"(9, 1, 2023, 'PON')",EASYJET UK,U2 7952,2:5
Amsterdam,"(13, 1, 2023, 'PET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(15, 1, 2023, 'NED')",EASYJET UK,U2 7952,2:5
Amsterdam,"(16, 1, 2023, 'PON')",EASYJET UK,U2 7952,2:5
Amsterdam,"(20, 1, 2023, 'PET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(22, 1, 2023, 'NED')",EASYJET UK,U2 7952,2:5
Amsterdam,"(27, 1, 2023, 'PET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(29, 1, 2023, 'NED')",EASYJET UK,U2 7952,2:5
Amsterdam,"(2, 2, 2023, 'CET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(3, 2, 2023, 'PET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(5, 2, 2023, 'NED')",EASYJET UK,U2 7952,2:5
Amsterdam,"(6, 2, 2023, 'PON')",EASYJET UK,U2 7952,2:5
Amsterdam,"(7, 2, 2023, 'TOR')",EASYJET UK,U2 7952,2:5
Amsterdam,"(9, 2, 2023, 'CET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(10, 2, 2023, 'PET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(11, 2, 2023, 'SOB')",EASYJET UK,U2 7952,2:5
Amsterdam,"(12, 2, 2023, 'NED')",EASYJET UK,U2 7952,2:5
Amsterdam,"(13, 2, 2023, 'PON')",EASYJET UK,U2 7952,2:5
Amsterdam,"(14, 2, 2023, 'TOR')",EASYJET UK,U2 7952,2:5
Amsterdam,"(16, 2, 2023, 'CET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(17, 2, 2023, 'PET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(18, 2, 2023, 'SOB')",EASYJET UK,U2 7952,2:5
Amsterdam,"(19, 2, 2023, 'NED')",EASYJET UK,U2 7952,2:5
Amsterdam,"(20, 2, 2023, 'PON')",EASYJET UK,U2 7952,2:5
Amsterdam,"(21, 2, 2023, 'TOR')",EASYJET UK,U2 7952,2:5
Amsterdam,"(23, 2, 2023, 'CET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(24, 2, 2023, 'PET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(25, 2, 2023, 'SOB')",EASYJET UK,U2 7952,2:5
Amsterdam,"(26, 2, 2023, 'NED')",EASYJET UK,U2 7952,2:5
Amsterdam,"(27, 2, 2023, 'PON')",EASYJET UK,U2 7952,2:5
Amsterdam,"(28, 2, 2023, 'TOR')",EASYJET UK,U2 7952,2:5
Amsterdam,"(2, 3, 2023, 'CET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(3, 3, 2023, 'PET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(4, 3, 2023, 'SOB')",EASYJET UK,U2 7952,2:5
Amsterdam,"(5, 3, 2023, 'NED')",EASYJET UK,U2 7952,2:5
Amsterdam,"(6, 3, 2023, 'PON')",EASYJET UK,U2 7952,2:5
Amsterdam,"(7, 3, 2023, 'TOR')",EASYJET UK,U2 7952,2:5
Amsterdam,"(9, 3, 2023, 'CET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(10, 3, 2023, 'PET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(11, 3, 2023, 'SOB')",EASYJET UK,U2 7952,2:5
Amsterdam,"(12, 3, 2023, 'NED')",EASYJET UK,U2 7952,2:5
Amsterdam,"(13, 3, 2023, 'PON')",EASYJET UK,U2 7952,2:5
Amsterdam,"(14, 3, 2023, 'TOR')",EASYJET UK,U2 7952,2:5
Amsterdam,"(16, 3, 2023, 'CET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(17, 3, 2023, 'PET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(18, 3, 2023, 'SOB')",EASYJET UK,U2 7952,2:5
Amsterdam,"(19, 3, 2023, 'NED')",EASYJET UK,U2 7952,2:5
Amsterdam,"(20, 3, 2023, 'PON')",EASYJET UK,U2 7952,2:5
Amsterdam,"(21, 3, 2023, 'TOR')",EASYJET UK,U2 7952,2:5
Amsterdam,"(23, 3, 2023, 'CET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(24, 3, 2023, 'PET')",EASYJET UK,U2 7952,2:5
Amsterdam,"(25, 3, 2023, 'SOB')",EASYJET UK,U2 7952,2:5
Amsterdam,"(26, 3, 2023, 'NED')",EASYJET UK,U2 7808,2:5
Amsterdam,"(27, 3, 2023, 'PON')",EASYJET UK,U2 7808,2:5
Amsterdam,"(30, 3, 2023, 'CET')",EASYJET UK,U2 7808,2:5
Amsterdam,"(31, 3, 2023, 'PET')",EASYJET UK,U2 7808,2:5
Aqaba,"(2, 11, 2022, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(6, 11, 2022, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(9, 11, 2022, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(13, 11, 2022, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(16, 11, 2022, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(20, 11, 2022, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(23, 11, 2022, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(27, 11, 2022, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(30, 11, 2022, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(4, 12, 2022, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(7, 12, 2022, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(11, 12, 2022, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(14, 12, 2022, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(18, 12, 2022, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(21, 12, 2022, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(23, 12, 2022, 'PET')",Ryanair,FR 9743,6:10
Aqaba,"(28, 12, 2022, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(30, 12, 2022, 'PET')",Ryanair,FR 9743,6:10
Aqaba,"(1, 1, 2023, 'NED')",Ryanair,FR 9743,6:15
Aqaba,"(4, 1, 2023, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(6, 1, 2023, 'PET')",Ryanair,FR 9743,6:10
Aqaba,"(8, 1, 2023, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(11, 1, 2023, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(15, 1, 2023, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(18, 1, 2023, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(22, 1, 2023, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(25, 1, 2023, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(29, 1, 2023, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(1, 2, 2023, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(5, 2, 2023, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(8, 2, 2023, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(12, 2, 2023, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(15, 2, 2023, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(19, 2, 2023, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(22, 2, 2023, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(26, 2, 2023, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(1, 3, 2023, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(5, 3, 2023, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(8, 3, 2023, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(12, 3, 2023, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(15, 3, 2023, 'SRE')",Ryanair,FR 9743,6:10
Aqaba,"(19, 3, 2023, 'NED')",Ryanair,FR 9743,6:10
Aqaba,"(22, 3, 2023, 'SRE')",Ryanair,FR 9743,6:10
Athens,"(1, 11, 2022, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(2, 11, 2022, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(3, 11, 2022, 'CET')",Ryanair,FR 3522,3:25
Athens,"(4, 11, 2022, 'PET')",Ryanair,FR 3522,3:25
Athens,"(5, 11, 2022, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(6, 11, 2022, 'NED')",Ryanair,FR 3522,3:25
Athens,"(7, 11, 2022, 'PON')",Ryanair,FR 3522,3:25
Athens,"(8, 11, 2022, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(9, 11, 2022, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(10, 11, 2022, 'CET')",Ryanair,FR 3522,3:25
Athens,"(11, 11, 2022, 'PET')",Ryanair,FR 3522,3:25
Athens,"(12, 11, 2022, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(13, 11, 2022, 'NED')",Ryanair,FR 3522,3:25
Athens,"(14, 11, 2022, 'PON')",Ryanair,FR 3522,3:25
Athens,"(15, 11, 2022, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(16, 11, 2022, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(17, 11, 2022, 'CET')",Ryanair,FR 3522,3:25
Athens,"(18, 11, 2022, 'PET')",Ryanair,FR 3522,3:25
Athens,"(19, 11, 2022, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(20, 11, 2022, 'NED')",Ryanair,FR 3522,3:25
Athens,"(21, 11, 2022, 'PON')",Ryanair,FR 3522,3:25
Athens,"(22, 11, 2022, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(23, 11, 2022, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(24, 11, 2022, 'CET')",Ryanair,FR 3522,3:25
Athens,"(25, 11, 2022, 'PET')",Ryanair,FR 3522,3:25
Athens,"(26, 11, 2022, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(27, 11, 2022, 'NED')",Ryanair,FR 3522,3:25
Athens,"(28, 11, 2022, 'PON')",Ryanair,FR 3522,3:25
Athens,"(29, 11, 2022, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(30, 11, 2022, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(1, 12, 2022, 'CET')",Ryanair,FR 3522,3:25
Athens,"(2, 12, 2022, 'PET')",Ryanair,FR 3522,3:25
Athens,"(3, 12, 2022, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(4, 12, 2022, 'NED')",Ryanair,FR 3522,3:25
Athens,"(5, 12, 2022, 'PON')",Ryanair,FR 3522,3:25
Athens,"(6, 12, 2022, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(7, 12, 2022, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(8, 12, 2022, 'CET')",Ryanair,FR 3522,3:25
Athens,"(9, 12, 2022, 'PET')",Ryanair,FR 3522,3:25
Athens,"(10, 12, 2022, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(11, 12, 2022, 'NED')",Ryanair,FR 3522,3:25
Athens,"(12, 12, 2022, 'PON')",Ryanair,FR 3522,3:25
Athens,"(13, 12, 2022, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(14, 12, 2022, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(15, 12, 2022, 'CET')",Ryanair,FR 3522,3:25
Athens,"(16, 12, 2022, 'PET')",Ryanair,FR 3522,3:25
Athens,"(17, 12, 2022, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(18, 12, 2022, 'NED')",Ryanair,FR 3522,3:25
Athens,"(19, 12, 2022, 'PON')",Ryanair,FR 3522,3:25
Athens,"(20, 12, 2022, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(21, 12, 2022, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(22, 12, 2022, 'CET')",Ryanair,FR 3522,3:25
Athens,"(23, 12, 2022, 'PET')",Ryanair,FR 3522,3:25
Athens,"(24, 12, 2022, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(26, 12, 2022, 'PON')",Ryanair,FR 3522,3:25
Athens,"(27, 12, 2022, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(28, 12, 2022, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(29, 12, 2022, 'CET')",Ryanair,FR 3522,3:25
Athens,"(30, 12, 2022, 'PET')",Ryanair,FR 3522,3:25
Athens,"(31, 12, 2022, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(1, 1, 2023, 'NED')",Ryanair,FR 3522,3:25
Athens,"(2, 1, 2023, 'PON')",Ryanair,FR 3522,3:25
Athens,"(3, 1, 2023, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(4, 1, 2023, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(5, 1, 2023, 'CET')",Ryanair,FR 3522,3:25
Athens,"(6, 1, 2023, 'PET')",Ryanair,FR 3522,3:25
Athens,"(7, 1, 2023, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(8, 1, 2023, 'NED')",Ryanair,FR 3522,3:25
Athens,"(9, 1, 2023, 'PON')",Ryanair,FR 3522,3:25
Athens,"(10, 1, 2023, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(11, 1, 2023, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(12, 1, 2023, 'CET')",Ryanair,FR 3522,3:25
Athens,"(13, 1, 2023, 'PET')",Ryanair,FR 3522,3:25
Athens,"(14, 1, 2023, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(15, 1, 2023, 'NED')",Ryanair,FR 3522,3:25
Athens,"(16, 1, 2023, 'PON')",Ryanair,FR 3522,3:25
Athens,"(17, 1, 2023, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(18, 1, 2023, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(19, 1, 2023, 'CET')",Ryanair,FR 3522,3:25
Athens,"(20, 1, 2023, 'PET')",Ryanair,FR 3522,3:25
Athens,"(21, 1, 2023, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(22, 1, 2023, 'NED')",Ryanair,FR 3522,3:25
Athens,"(23, 1, 2023, 'PON')",Ryanair,FR 3522,3:25
Athens,"(24, 1, 2023, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(25, 1, 2023, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(26, 1, 2023, 'CET')",Ryanair,FR 3522,3:25
Athens,"(27, 1, 2023, 'PET')",Ryanair,FR 3522,3:25
Athens,"(28, 1, 2023, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(29, 1, 2023, 'NED')",Ryanair,FR 3522,3:25
Athens,"(30, 1, 2023, 'PON')",Ryanair,FR 3522,3:25
Athens,"(31, 1, 2023, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(1, 2, 2023, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(2, 2, 2023, 'CET')",Ryanair,FR 3522,3:25
Athens,"(3, 2, 2023, 'PET')",Ryanair,FR 3522,3:25
Athens,"(4, 2, 2023, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(5, 2, 2023, 'NED')",Ryanair,FR 3522,3:25
Athens,"(6, 2, 2023, 'PON')",Ryanair,FR 3522,3:25
Athens,"(7, 2, 2023, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(8, 2, 2023, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(9, 2, 2023, 'CET')",Ryanair,FR 3522,3:25
Athens,"(10, 2, 2023, 'PET')",Ryanair,FR 3522,3:25
Athens,"(11, 2, 2023, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(12, 2, 2023, 'NED')",Ryanair,FR 3522,3:25
Athens,"(13, 2, 2023, 'PON')",Ryanair,FR 3522,3:25
Athens,"(14, 2, 2023, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(15, 2, 2023, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(16, 2, 2023, 'CET')",Ryanair,FR 3522,3:25
Athens,"(17, 2, 2023, 'PET')",Ryanair,FR 3522,3:25
Athens,"(18, 2, 2023, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(19, 2, 2023, 'NED')",Ryanair,FR 3522,3:25
Athens,"(20, 2, 2023, 'PON')",Ryanair,FR 3522,3:25
Athens,"(21, 2, 2023, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(22, 2, 2023, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(23, 2, 2023, 'CET')",Ryanair,FR 3522,3:25
Athens,"(24, 2, 2023, 'PET')",Ryanair,FR 3522,3:25
Athens,"(25, 2, 2023, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(26, 2, 2023, 'NED')",Ryanair,FR 3522,3:25
Athens,"(27, 2, 2023, 'PON')",Ryanair,FR 3522,3:25
Athens,"(28, 2, 2023, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(1, 3, 2023, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(2, 3, 2023, 'CET')",Ryanair,FR 3522,3:25
Athens,"(3, 3, 2023, 'PET')",Ryanair,FR 3522,3:25
Athens,"(4, 3, 2023, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(5, 3, 2023, 'NED')",Ryanair,FR 3522,3:25
Athens,"(6, 3, 2023, 'PON')",Ryanair,FR 3522,3:25
Athens,"(7, 3, 2023, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(8, 3, 2023, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(9, 3, 2023, 'CET')",Ryanair,FR 3522,3:25
Athens,"(10, 3, 2023, 'PET')",Ryanair,FR 3522,3:25
Athens,"(11, 3, 2023, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(12, 3, 2023, 'NED')",Ryanair,FR 3522,3:25
Athens,"(13, 3, 2023, 'PON')",Ryanair,FR 3522,3:25
Athens,"(14, 3, 2023, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(15, 3, 2023, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(16, 3, 2023, 'CET')",Ryanair,FR 3522,3:25
Athens,"(17, 3, 2023, 'PET')",Ryanair,FR 3522,3:25
Athens,"(18, 3, 2023, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(19, 3, 2023, 'NED')",Ryanair,FR 3522,3:25
Athens,"(20, 3, 2023, 'PON')",Ryanair,FR 3522,3:25
Athens,"(21, 3, 2023, 'TOR')",Ryanair,FR 3522,3:25
Athens,"(22, 3, 2023, 'SRE')",Ryanair,FR 3522,3:25
Athens,"(23, 3, 2023, 'CET')",Ryanair,FR 3522,3:25
Athens,"(24, 3, 2023, 'PET')",Ryanair,FR 3522,3:25
Athens,"(25, 3, 2023, 'SOB')",Ryanair,FR 3522,3:25
Athens,"(26, 3, 2023, 'NED')",Ryanair,FR 1319,3:20
Athens,"(27, 3, 2023, 'PON')",Ryanair,FR 1319,3:20
Athens,"(28, 3, 2023, 'TOR')",Ryanair,FR 1319,3:20
Athens,"(29, 3, 2023, 'SRE')",Ryanair,FR 1319,3:20
Athens,"(30, 3, 2023, 'CET')",Ryanair,FR 1319,3:20
Athens,"(31, 3, 2023, 'PET')",Ryanair,FR 1319,3:20
Bacau,"(1, 11, 2022, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(5, 11, 2022, 'SOB')",Wizz Air,W6 3910,3:15
Bacau,"(8, 11, 2022, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(12, 11, 2022, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(15, 11, 2022, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(19, 11, 2022, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(22, 11, 2022, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(26, 11, 2022, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(29, 11, 2022, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(2, 12, 2022, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(2, 12, 2022, 'PET')",Blue Air,0B 2912,3:10
Bacau,"(3, 12, 2022, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(4, 12, 2022, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(5, 12, 2022, 'PON')",Blue Air,0B 2912,3:10
Bacau,"(6, 12, 2022, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(9, 12, 2022, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(9, 12, 2022, 'PET')",Blue Air,0B 2912,3:10
Bacau,"(10, 12, 2022, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(11, 12, 2022, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(12, 12, 2022, 'PON')",Blue Air,0B 2912,3:10
Bacau,"(13, 12, 2022, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(15, 12, 2022, 'CET')",Wizz Air,W6 3910,-21:15
Bacau,"(16, 12, 2022, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(16, 12, 2022, 'PET')",Blue Air,0B 2912,3:10
Bacau,"(17, 12, 2022, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(18, 12, 2022, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(19, 12, 2022, 'PON')",Blue Air,0B 2912,3:10
Bacau,"(20, 12, 2022, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(22, 12, 2022, 'CET')",Wizz Air,W6 3910,-21:15
Bacau,"(23, 12, 2022, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(23, 12, 2022, 'PET')",Blue Air,0B 2912,3:10
Bacau,"(24, 12, 2022, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(25, 12, 2022, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(26, 12, 2022, 'PON')",Blue Air,0B 2912,3:10
Bacau,"(27, 12, 2022, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(29, 12, 2022, 'CET')",Wizz Air,W6 3910,-21:15
Bacau,"(30, 12, 2022, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(30, 12, 2022, 'PET')",Blue Air,0B 2912,3:10
Bacau,"(31, 12, 2022, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(1, 1, 2023, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(2, 1, 2023, 'PON')",Blue Air,0B 2912,3:10
Bacau,"(3, 1, 2023, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(5, 1, 2023, 'CET')",Wizz Air,W6 3910,-21:15
Bacau,"(6, 1, 2023, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(6, 1, 2023, 'PET')",Blue Air,0B 2912,3:10
Bacau,"(7, 1, 2023, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(8, 1, 2023, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(9, 1, 2023, 'PON')",Blue Air,0B 2912,3:10
Bacau,"(10, 1, 2023, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(13, 1, 2023, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(13, 1, 2023, 'PET')",Blue Air,0B 2912,3:10
Bacau,"(14, 1, 2023, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(15, 1, 2023, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(16, 1, 2023, 'PON')",Blue Air,0B 2912,3:10
Bacau,"(17, 1, 2023, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(20, 1, 2023, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(20, 1, 2023, 'PET')",Blue Air,0B 2912,3:10
Bacau,"(21, 1, 2023, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(22, 1, 2023, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(23, 1, 2023, 'PON')",Blue Air,0B 2912,3:10
Bacau,"(24, 1, 2023, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(27, 1, 2023, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(28, 1, 2023, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(29, 1, 2023, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(31, 1, 2023, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(3, 2, 2023, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(4, 2, 2023, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(5, 2, 2023, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(7, 2, 2023, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(10, 2, 2023, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(11, 2, 2023, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(12, 2, 2023, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(14, 2, 2023, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(17, 2, 2023, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(18, 2, 2023, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(19, 2, 2023, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(21, 2, 2023, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(24, 2, 2023, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(25, 2, 2023, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(26, 2, 2023, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(28, 2, 2023, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(3, 3, 2023, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(4, 3, 2023, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(5, 3, 2023, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(7, 3, 2023, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(10, 3, 2023, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(11, 3, 2023, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(12, 3, 2023, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(14, 3, 2023, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(17, 3, 2023, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(18, 3, 2023, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(19, 3, 2023, 'NED')",Aeroitalia,XZ 3130,3:10
Bacau,"(21, 3, 2023, 'TOR')",Wizz Air,W6 3910,-21:15
Bacau,"(24, 3, 2023, 'PET')",Aeroitalia,XZ 3130,3:10
Bacau,"(25, 3, 2023, 'SOB')",Wizz Air,W6 3910,-21:15
Bacau,"(26, 3, 2023, 'NED')",Blue Air,0B 2912,3:10
Bacau,"(27, 3, 2023, 'PON')",Blue Air,0B 2912,3:10
Bacau,"(29, 3, 2023, 'SRE')",Blue Air,0B 2912,3:10
Bacau,"(31, 3, 2023, 'PET')",Blue Air,0B 2912,3:10
Banja Luka,"(4, 11, 2022, 'PET')",Ryanair,FR 7497,1:20
