id,destinacija,datum,dan,cas 
v10051,Rome Fiumicino,7/1/2023,SOB,1:0
v10052,Rome Fiumicino,8/1/2023,NED,1:0
v10053,Rome Fiumicino,9/1/2023,PON,1:0
v10054,Rome Fiumicino,10/1/2023,TOR,1:0
v10055,Rome Fiumicino,11/1/2023,SRE,1:0
v10056,Rome Fiumicino,12/1/2023,CET,1:0
v10057,Rome Fiumicino,13/1/2023,PET,1:0
v10058,Rome Fiumicino,14/1/2023,SOB,1:0
v10059,Rome Fiumicino,15/1/2023,NED,1:0
v10060,Rome Fiumicino,16/1/2023,PON,1:0
v10061,Rome Fiumicino,17/1/2023,TOR,1:0
v10062,Rome Fiumicino,18/1/2023,SRE,1:0
v10063,Rome Fiumicino,19/1/2023,CET,1:0
v10064,Rome Fiumicino,20/1/2023,PET,1:0
v10065,Rome Fiumicino,21/1/2023,SOB,1:0
v10066,Rome Fiumicino,22/1/2023,NED,1:0
v10067,Rome Fiumicino,23/1/2023,PON,1:0
v10068,Rome Fiumicino,24/1/2023,TOR,1:0
v10069,Rome Fiumicino,25/1/2023,SRE,1:0
v10070,Rome Fiumicino,26/1/2023,CET,1:0
v10071,Rome Fiumicino,27/1/2023,PET,1:0
v10072,Rome Fiumicino,28/1/2023,SOB,1:0
v10073,Rome Fiumicino,29/1/2023,NED,1:0
v10074,Rome Fiumicino,30/1/2023,PON,1:0
v10075,Rome Fiumicino,31/1/2023,TOR,1:0
v10076,Rome Fiumicino,1/2/2023,SRE,1:0
v10077,Rome Fiumicino,2/2/2023,CET,1:0
v10078,Rome Fiumicino,3/2/2023,PET,1:0
v10079,Rome Fiumicino,4/2/2023,SOB,1:0
v10080,Rome Fiumicino,5/2/2023,NED,1:0
v10081,Rome Fiumicino,6/2/2023,PON,1:0
v10082,Rome Fiumicino,7/2/2023,TOR,1:0
v10083,Rome Fiumicino,8/2/2023,SRE,1:0
v10084,Rome Fiumicino,9/2/2023,CET,1:0
v10085,Rome Fiumicino,10/2/2023,PET,1:0
v10086,Rome Fiumicino,11/2/2023,SOB,1:0
v10087,Rome Fiumicino,12/2/2023,NED,1:0
v10088,Rome Fiumicino,13/2/2023,PON,1:0
v10089,Rome Fiumicino,14/2/2023,TOR,1:0
v10090,Rome Fiumicino,15/2/2023,SRE,1:0
v10091,Rome Fiumicino,16/2/2023,CET,1:0
v10092,Rome Fiumicino,17/2/2023,PET,1:0
v10093,Rome Fiumicino,18/2/2023,SOB,1:0
v10094,Rome Fiumicino,19/2/2023,NED,1:0
v10095,Rome Fiumicino,20/2/2023,PON,1:0
v10096,Rome Fiumicino,21/2/2023,TOR,1:0
v10097,Rome Fiumicino,22/2/2023,SRE,1:0
v10098,Rome Fiumicino,23/2/2023,CET,1:0
v10099,Rome Fiumicino,24/2/2023,PET,1:0
v10100,Rome Fiumicino,25/2/2023,SOB,1:0
v10101,Rome Fiumicino,26/2/2023,NED,1:0
v10102,Rome Fiumicino,27/2/2023,PON,1:0
v10103,Rome Fiumicino,28/2/2023,TOR,1:0
v10104,Rome Fiumicino,1/3/2023,SRE,1:0
v10105,Rome Fiumicino,2/3/2023,CET,1:0
v10106,Rome Fiumicino,3/3/2023,PET,1:0
v10107,Rome Fiumicino,4/3/2023,SOB,1:0
v10108,Rome Fiumicino,5/3/2023,NED,1:0
v10109,Rome Fiumicino,6/3/2023,PON,1:0
v10110,Rome Fiumicino,7/3/2023,TOR,1:0
v10111,Rome Fiumicino,8/3/2023,SRE,1:0
v10112,Rome Fiumicino,9/3/2023,CET,1:0
v10113,Rome Fiumicino,10/3/2023,PET,1:0
v10114,Rome Fiumicino,11/3/2023,SOB,1:0
v10115,Rome Fiumicino,12/3/2023,NED,1:0
v10116,Rome Fiumicino,13/3/2023,PON,1:0
v10117,Rome Fiumicino,14/3/2023,TOR,1:0
v10118,Rome Fiumicino,15/3/2023,SRE,1:0
v10119,Rome Fiumicino,16/3/2023,CET,1:0
v10120,Rome Fiumicino,17/3/2023,PET,1:0
v10121,Rome Fiumicino,18/3/2023,SOB,1:0
v10122,Rome Fiumicino,19/3/2023,NED,1:0
v10123,Rome Fiumicino,20/3/2023,PON,1:0
v10124,Rome Fiumicino,21/3/2023,TOR,1:0
v10125,Rome Fiumicino,22/3/2023,SRE,1:0
v10126,Rome Fiumicino,23/3/2023,CET,1:0
v10127,Rome Fiumicino,24/3/2023,PET,1:0
v10128,Rome Fiumicino,25/3/2023,SOB,1:0
v10129,Rome Fiumicino,16/11/2022,SRE,1:0
v10130,Rome Fiumicino,17/11/2022,CET,1:0
v10131,Rome Fiumicino,18/11/2022,PET,1:0
v10132,Rome Fiumicino,19/11/2022,SOB,1:0
v10133,Rome Fiumicino,20/11/2022,NED,1:0
v10134,Rome Fiumicino,21/11/2022,PON,1:0
v10135,Rome Fiumicino,22/11/2022,TOR,1:0
v10136,Rome Fiumicino,23/11/2022,SRE,1:0
v10137,Rome Fiumicino,24/11/2022,CET,1:0
v10138,Rome Fiumicino,25/11/2022,PET,1:0
v10139,Rome Fiumicino,26/11/2022,SOB,1:0
v10140,Rome Fiumicino,27/11/2022,NED,1:0
v10141,Rome Fiumicino,28/11/2022,PON,1:0
v10142,Rome Fiumicino,29/11/2022,TOR,1:0
v10143,Rome Fiumicino,30/11/2022,SRE,1:0
v10144,Rome Fiumicino,1/12/2022,CET,1:0
v10145,Rome Fiumicino,2/12/2022,PET,1:0
v10146,Rome Fiumicino,3/12/2022,SOB,1:0
v10147,Rome Fiumicino,4/12/2022,NED,1:0
v10148,Rome Fiumicino,5/12/2022,PON,1:0
v10149,Rome Fiumicino,6/12/2022,TOR,1:0
v10150,Rome Fiumicino,7/12/2022,SRE,1:0
v10151,Rome Fiumicino,8/12/2022,CET,1:0
v10152,Rome Fiumicino,9/12/2022,PET,1:0
v10153,Rome Fiumicino,10/12/2022,SOB,1:0
v10154,Rome Fiumicino,11/12/2022,NED,1:0
v10155,Rome Fiumicino,12/12/2022,PON,1:0
v10156,Rome Fiumicino,13/12/2022,TOR,1:0
v10157,Rome Fiumicino,14/12/2022,SRE,1:0
v10158,Rome Fiumicino,15/12/2022,CET,1:0
v10159,Rome Fiumicino,16/12/2022,PET,1:0
v10160,Rome Fiumicino,17/12/2022,SOB,1:0
v10161,Rome Fiumicino,18/12/2022,NED,1:0
v10162,Rome Fiumicino,19/12/2022,PON,1:0
v10163,Rome Fiumicino,20/12/2022,TOR,1:0
v10164,Rome Fiumicino,21/12/2022,SRE,1:0
v10165,Rome Fiumicino,22/12/2022,CET,1:0
v10166,Rome Fiumicino,23/12/2022,PET,1:0
v10167,Rome Fiumicino,24/12/2022,SOB,1:0
v10168,Rome Fiumicino,25/12/2022,NED,1:0
v10169,Rome Fiumicino,26/12/2022,PON,1:0
v10170,Rome Fiumicino,27/12/2022,TOR,1:0
v10171,Rome Fiumicino,28/12/2022,SRE,1:0
v10172,Rome Fiumicino,29/12/2022,CET,1:0
v10173,Rome Fiumicino,30/12/2022,PET,1:0
v10174,Rome Fiumicino,31/12/2022,SOB,1:0
v10175,Rome Fiumicino,1/1/2023,NED,1:0
v10176,Rome Fiumicino,2/1/2023,PON,1:0
v10177,Rome Fiumicino,3/1/2023,TOR,1:0
v10178,Rome Fiumicino,4/1/2023,SRE,1:0
v10179,Rome Fiumicino,5/1/2023,CET,1:0
v10180,Rome Fiumicino,6/1/2023,PET,1:0
v10181,Rome Fiumicino,7/1/2023,SOB,1:0
v10182,Rome Fiumicino,8/1/2023,NED,1:0
v10183,Rome Fiumicino,9/1/2023,PON,1:0
v10184,Rome Fiumicino,10/1/2023,TOR,1:0
v10185,Rome Fiumicino,11/1/2023,SRE,1:0
v10186,Rome Fiumicino,12/1/2023,CET,1:0
v10187,Rome Fiumicino,13/1/2023,PET,1:0
v10188,Rome Fiumicino,14/1/2023,SOB,1:0
v10189,Rome Fiumicino,15/1/2023,NED,1:0
v10190,Rome Fiumicino,16/1/2023,PON,1:0
v10191,Rome Fiumicino,17/1/2023,TOR,1:0
v10192,Rome Fiumicino,18/1/2023,SRE,1:0
v10193,Rome Fiumicino,19/1/2023,CET,1:0
v10194,Rome Fiumicino,20/1/2023,PET,1:0
v10195,Rome Fiumicino,21/1/2023,SOB,1:0
v10196,Rome Fiumicino,22/1/2023,NED,1:0
v10197,Rome Fiumicino,23/1/2023,PON,1:0
v10198,Rome Fiumicino,24/1/2023,TOR,1:0
v10199,Rome Fiumicino,25/1/2023,SRE,1:0
v10200,Rome Fiumicino,26/1/2023,CET,1:0
v10201,Rome Fiumicino,27/1/2023,PET,1:0
v10202,Rome Fiumicino,28/1/2023,SOB,1:0
v10203,Rome Fiumicino,29/1/2023,NED,1:0
v10204,Rome Fiumicino,30/1/2023,PON,1:0
v10205,Rome Fiumicino,31/1/2023,TOR,1:0
v10206,Rome Fiumicino,1/2/2023,SRE,1:0
v10207,Rome Fiumicino,2/2/2023,CET,1:0
v10208,Rome Fiumicino,3/2/2023,PET,1:0
v10209,Rome Fiumicino,4/2/2023,SOB,1:0
v10210,Rome Fiumicino,5/2/2023,NED,1:0
v10211,Rome Fiumicino,6/2/2023,PON,1:0
v10212,Rome Fiumicino,7/2/2023,TOR,1:0
v10213,Rome Fiumicino,8/2/2023,SRE,1:0
v10214,Rome Fiumicino,9/2/2023,CET,1:0
v10215,Rome Fiumicino,10/2/2023,PET,1:0
v10216,Rome Fiumicino,11/2/2023,SOB,1:0
v10217,Rome Fiumicino,12/2/2023,NED,1:0
v10218,Rome Fiumicino,13/2/2023,PON,1:0
v10219,Rome Fiumicino,14/2/2023,TOR,1:0
v10220,Rome Fiumicino,15/2/2023,SRE,1:0
v10221,Rome Fiumicino,16/2/2023,CET,1:0
v10222,Rome Fiumicino,17/2/2023,PET,1:0
v10223,Rome Fiumicino,18/2/2023,SOB,1:0
v10224,Rome Fiumicino,19/2/2023,NED,1:0
v10225,Rome Fiumicino,20/2/2023,PON,1:0
v10226,Rome Fiumicino,21/2/2023,TOR,1:0
v10227,Rome Fiumicino,22/2/2023,SRE,1:0
v10228,Rome Fiumicino,23/2/2023,CET,1:0
v10229,Rome Fiumicino,24/2/2023,PET,1:0
v10230,Rome Fiumicino,25/2/2023,SOB,1:0
v10231,Rome Fiumicino,26/2/2023,NED,1:0
v10232,Rome Fiumicino,27/2/2023,PON,1:0
v10233,Rome Fiumicino,28/2/2023,TOR,1:0
v10234,Rome Fiumicino,1/3/2023,SRE,1:0
v10235,Rome Fiumicino,2/3/2023,CET,1:0
v10236,Rome Fiumicino,3/3/2023,PET,1:0
v10237,Rome Fiumicino,4/3/2023,SOB,1:0
v10238,Rome Fiumicino,5/3/2023,NED,1:0
v10239,Rome Fiumicino,6/3/2023,PON,1:0
v10240,Rome Fiumicino,7/3/2023,TOR,1:0
v10241,Rome Fiumicino,8/3/2023,SRE,1:0
v10242,Rome Fiumicino,9/3/2023,CET,1:0
v10243,Rome Fiumicino,10/3/2023,PET,1:0
v10244,Rome Fiumicino,11/3/2023,SOB,1:0
v10245,Rome Fiumicino,12/3/2023,NED,1:0
v10246,Rome Fiumicino,13/3/2023,PON,1:0
v10247,Rome Fiumicino,14/3/2023,TOR,1:0
v10248,Rome Fiumicino,15/3/2023,SRE,1:0
v10249,Rome Fiumicino,16/3/2023,CET,1:0
v10250,Rome Fiumicino,17/3/2023,PET,1:0
v10251,Rome Fiumicino,18/3/2023,SOB,1:0
v10252,Rome Fiumicino,19/3/2023,NED,1:0
v10253,Rome Fiumicino,20/3/2023,PON,1:0
v10254,Rome Fiumicino,21/3/2023,TOR,1:0
v10255,Rome Fiumicino,22/3/2023,SRE,1:0
v10256,Rome Fiumicino,23/3/2023,CET,1:0
v10257,Rome Fiumicino,24/3/2023,PET,1:0
v10258,Rome Fiumicino,25/3/2023,SOB,1:0
v10259,Santander,3/11/2022,CET,2:15
v10260,Santander,10/11/2022,CET,2:15
v10261,Santander,17/11/2022,CET,2:15
v10262,Santander,24/11/2022,CET,2:15
v10263,Santander,1/12/2022,CET,2:15
v10264,Santander,8/12/2022,CET,2:15
v10265,Santander,15/12/2022,CET,2:15
v10266,Santander,22/12/2022,CET,2:15
v10267,Santander,29/12/2022,CET,2:15
v10268,Santander,5/1/2023,CET,2:15
v10269,Santander,12/1/2023,CET,2:15
v10270,Santander,19/1/2023,CET,2:15
v10271,Santander,26/1/2023,CET,2:15
v10272,Santander,2/2/2023,CET,2:15
v10273,Santander,9/2/2023,CET,2:15
v10274,Santander,16/2/2023,CET,2:15
v10275,Santander,23/2/2023,CET,2:15
v10276,Santander,2/3/2023,CET,2:15
v10277,Santander,9/3/2023,CET,2:15
v10278,Santander,16/3/2023,CET,2:15
v10279,Santander,23/3/2023,CET,2:15
v10280,Santander,6/11/2022,NED,2:15
v10281,Santander,13/11/2022,NED,2:15
v10282,Santander,20/11/2022,NED,2:15
v10283,Santander,27/11/2022,NED,2:15
v10284,Santander,4/12/2022,NED,2:15
v10285,Santander,11/12/2022,NED,2:15
v10286,Santander,18/12/2022,NED,2:15
v10287,Santander,1/1/2023,NED,2:15
v10288,Santander,8/1/2023,NED,2:15
v10289,Santander,15/1/2023,NED,2:15
v10290,Santander,22/1/2023,NED,2:15
v10291,Santander,29/1/2023,NED,2:15
v10292,Santander,5/2/2023,NED,2:15
v10293,Santander,12/2/2023,NED,2:15
v10294,Santander,19/2/2023,NED,2:15
v10295,Santander,26/2/2023,NED,2:15
v10296,Santander,5/3/2023,NED,2:15
v10297,Santander,12/3/2023,NED,2:15
v10298,Santander,19/3/2023,NED,2:15
v10299,Saragozza,2/12/2022,PET,2:0
v10300,Saragozza,4/12/2022,NED,2:0
v10301,Saragozza,11/12/2022,NED,2:0
v10302,Saragozza,18/12/2022,NED,2:0
v10303,Saragozza,5/12/2022,PON,2:0
v10304,Saragozza,7/12/2022,SRE,2:0
v10305,Saragozza,14/12/2022,SRE,2:0
v10306,Saragozza,21/12/2022,SRE,2:0
v10307,Saragozza,28/12/2022,SRE,2:0
v10308,Saragozza,4/1/2023,SRE,2:0
v10309,Saragozza,11/1/2023,SRE,2:0
v10310,Saragozza,18/1/2023,SRE,2:0
v10311,Saragozza,25/1/2023,SRE,2:0
v10312,Saragozza,1/2/2023,SRE,2:0
v10313,Saragozza,8/2/2023,SRE,2:0
v10314,Saragozza,15/2/2023,SRE,2:0
v10315,Saragozza,22/2/2023,SRE,2:0
v10316,Saragozza,1/3/2023,SRE,2:0
v10317,Saragozza,8/3/2023,SRE,2:0
v10318,Saragozza,15/3/2023,SRE,2:0
v10319,Saragozza,22/3/2023,SRE,2:0
v10320,Saragozza,9/12/2022,PET,2:0
v10321,Saragozza,12/12/2022,PON,2:0
v10322,Saragozza,22/12/2022,CET,2:0
v10323,Saragozza,29/12/2022,CET,2:0
v10324,Saragozza,26/12/2022,PON,2:0
v10325,Saragozza,2/1/2023,PON,2:0
v10326,Saragozza,1/1/2023,NED,2:0
v10327,Saragozza,8/1/2023,NED,2:0
v10328,Saragozza,15/1/2023,NED,2:0
v10329,Saragozza,22/1/2023,NED,2:0
v10330,Saragozza,29/1/2023,NED,2:0
v10331,Saragozza,5/2/2023,NED,2:0
v10332,Saragozza,12/2/2023,NED,2:0
v10333,Saragozza,19/2/2023,NED,2:0
v10334,Saragozza,26/2/2023,NED,2:0
v10335,Saragozza,5/3/2023,NED,2:0
v10336,Saragozza,12/3/2023,NED,2:0
v10337,Saragozza,19/3/2023,NED,2:0
v10338,Sharm El Sheik,3/11/2022,CET,5:15
v10339,Sharm El Sheik,10/11/2022,CET,5:15
v10340,Sharm El Sheik,17/11/2022,CET,5:15
v10341,Sharm El Sheik,24/11/2022,CET,5:15
v10342,Sharm El Sheik,1/12/2022,CET,5:15
v10343,Sharm El Sheik,8/12/2022,CET,5:15
v10344,Sharm El Sheik,15/12/2022,CET,5:15
v10345,Sharm El Sheik,22/12/2022,CET,5:15
v10346,Sharm El Sheik,29/12/2022,CET,5:15
v10347,Sharm El Sheik,5/1/2023,CET,5:15
v10348,Sharm El Sheik,12/1/2023,CET,5:15
v10349,Sharm El Sheik,19/1/2023,CET,5:15
v10350,Sharm El Sheik,26/1/2023,CET,5:15
v10351,Sharm El Sheik,2/2/2023,CET,5:15
v10352,Sharm El Sheik,9/2/2023,CET,5:15
v10353,Sharm El Sheik,16/2/2023,CET,5:15
v10354,Sharm El Sheik,23/2/2023,CET,5:15
v10355,Sharm El Sheik,2/3/2023,CET,5:15
v10356,Sharm El Sheik,9/3/2023,CET,5:15
v10357,Sharm El Sheik,16/3/2023,CET,5:15
v10358,Sharm El Sheik,23/3/2023,CET,5:15
v10359,Sharm El Sheik,1/11/2022,TOR,5:15
v10360,Sharm El Sheik,8/11/2022,TOR,5:15
v10361,Sharm El Sheik,15/11/2022,TOR,5:15
v10362,Sharm El Sheik,22/11/2022,TOR,5:15
v10363,Sharm El Sheik,29/11/2022,TOR,5:15
v10364,Sharm El Sheik,6/12/2022,TOR,5:15
v10365,Sharm El Sheik,13/12/2022,TOR,5:15
v10366,Sharm El Sheik,20/12/2022,TOR,5:15
v10367,Sharm El Sheik,27/12/2022,TOR,5:15
v10368,Sharm El Sheik,3/1/2023,TOR,5:15
v10369,Sharm El Sheik,10/1/2023,TOR,5:15
v10370,Sharm El Sheik,17/1/2023,TOR,5:15
v10371,Sharm El Sheik,24/1/2023,TOR,5:15
v10372,Sharm El Sheik,31/1/2023,TOR,5:15
v10373,Sharm El Sheik,7/2/2023,TOR,5:15
v10374,Sharm El Sheik,14/2/2023,TOR,5:15
v10375,Sharm El Sheik,21/2/2023,TOR,5:15
v10376,Sharm El Sheik,28/2/2023,TOR,5:15
v10377,Sharm El Sheik,7/3/2023,TOR,5:15
v10378,Sharm El Sheik,14/3/2023,TOR,5:15
v10379,Sharm El Sheik,21/3/2023,TOR,5:15
v10380,Sharm El Sheik,5/11/2022,SOB,5:15
v10381,Sharm El Sheik,12/11/2022,SOB,5:15
v10382,Sharm El Sheik,19/11/2022,SOB,5:15
v10383,Sharm El Sheik,26/11/2022,SOB,5:15
v10384,Sharm El Sheik,3/12/2022,SOB,5:15
v10385,Sharm El Sheik,10/12/2022,SOB,5:15
v10386,Sharm El Sheik,17/12/2022,SOB,5:15
v10387,Sharm El Sheik,24/12/2022,SOB,5:15
v10388,Sharm El Sheik,31/12/2022,SOB,5:15
v10389,Sharm El Sheik,7/1/2023,SOB,5:15
v10390,Sharm El Sheik,14/1/2023,SOB,5:15
v10391,Sharm El Sheik,21/1/2023,SOB,5:15
v10392,Sharm El Sheik,28/1/2023,SOB,5:15
v10393,Sharm El Sheik,4/2/2023,SOB,5:15
v10394,Sharm El Sheik,11/2/2023,SOB,5:15
v10395,Sharm El Sheik,18/2/2023,SOB,5:15
v10396,Sharm El Sheik,25/2/2023,SOB,5:15
v10397,Sharm El Sheik,4/3/2023,SOB,5:15
v10398,Sharm El Sheik,11/3/2023,SOB,5:15
v10399,Sharm El Sheik,18/3/2023,SOB,5:15
v10400,Sharm El Sheik,25/3/2023,SOB,5:15
v10401,Skopje,26/12/2022,PON,2:0
v10402,Skopje,30/12/2022,PET,2:0
v10403,Skopje,2/1/2023,PON,2:0
v10404,Skopje,6/1/2023,PET,2:0
v10405,Skopje,9/1/2023,PON,2:0
v10406,Skopje,13/1/2023,PET,2:0
v10407,Skopje,16/1/2023,PON,2:0
v10408,Skopje,20/1/2023,PET,2:0
v10409,Skopje,23/1/2023,PON,2:0
v10410,Skopje,27/1/2023,PET,2:0
v10411,Skopje,30/1/2023,PON,2:0
v10412,Skopje,3/2/2023,PET,2:0
v10413,Skopje,6/2/2023,PON,2:0
v10414,Skopje,10/2/2023,PET,2:0
v10415,Skopje,13/2/2023,PON,2:0
v10416,Skopje,17/2/2023,PET,2:0
v10417,Skopje,20/2/2023,PON,2:0
v10418,Skopje,24/2/2023,PET,2:0
v10419,Skopje,27/2/2023,PON,2:0
v10420,Skopje,3/3/2023,PET,2:0
v10421,Skopje,6/3/2023,PON,2:0
v10422,Skopje,10/3/2023,PET,2:0
v10423,Skopje,13/3/2023,PON,2:0
v10424,Skopje,17/3/2023,PET,2:0
v10425,Skopje,20/3/2023,PON,2:0
v10426,Stoccarda,6/11/2022,NED,1:10
v10427,Stockholm,4/11/2022,PET,2:55
v10428,Stockholm,11/11/2022,PET,2:55
v10429,Stockholm,18/11/2022,PET,2:55
v10430,Stockholm,25/11/2022,PET,2:55
v10431,Stockholm,2/12/2022,PET,2:55
v10432,Stockholm,9/12/2022,PET,2:55
v10433,Stockholm,16/12/2022,PET,2:55
v10434,Stockholm,23/12/2022,PET,2:55
v10435,Stockholm,30/12/2022,PET,2:55
v10436,Stockholm,6/1/2023,PET,2:55
v10437,Stockholm,13/1/2023,PET,2:55
v10438,Stockholm,20/1/2023,PET,2:55
v10439,Stockholm,27/1/2023,PET,2:55
v10440,Stockholm,3/2/2023,PET,2:55
v10441,Stockholm,10/2/2023,PET,2:55
v10442,Stockholm,17/2/2023,PET,2:55
v10443,Stockholm,24/2/2023,PET,2:55
v10444,Stockholm,3/3/2023,PET,2:55
v10445,Stockholm,10/3/2023,PET,2:55
v10446,Stockholm,17/3/2023,PET,2:55
v10447,Stockholm,24/3/2023,PET,2:55
v10448,Stockholm,7/11/2022,PON,2:55
v10449,Stockholm,14/11/2022,PON,2:55
v10450,Stockholm,21/11/2022,PON,2:55
v10451,Stockholm,28/11/2022,PON,2:55
v10452,Stockholm,5/12/2022,PON,2:55
v10453,Stockholm,12/12/2022,PON,2:55
v10454,Stockholm,19/12/2022,PON,2:55
v10455,Stockholm,26/12/2022,PON,2:55
v10456,Stockholm,2/1/2023,PON,2:55
v10457,Stockholm,9/1/2023,PON,2:55
v10458,Stockholm,16/1/2023,PON,2:55
v10459,Stockholm,23/1/2023,PON,2:55
v10460,Stockholm,30/1/2023,PON,2:55
v10461,Stockholm,6/2/2023,PON,2:55
v10462,Stockholm,13/2/2023,PON,2:55
v10463,Stockholm,20/2/2023,PON,2:55
v10464,Stockholm,27/2/2023,PON,2:55
v10465,Stockholm,6/3/2023,PON,2:55
v10466,Stockholm,13/3/2023,PON,2:55
v10467,Stockholm,20/3/2023,PON,2:55
v10468,Tallinn,1/11/2022,TOR,4:5
v10469,Tallinn,8/11/2022,TOR,4:5
v10470,Tallinn,15/11/2022,TOR,4:5
v10471,Tallinn,22/11/2022,TOR,4:5
v10472,Tallinn,29/11/2022,TOR,4:5
v10473,Tallinn,6/12/2022,TOR,4:5
v10474,Tallinn,13/12/2022,TOR,4:5
v10475,Tallinn,20/12/2022,TOR,4:5
v10476,Tallinn,27/12/2022,TOR,4:5
v10477,Tallinn,3/1/2023,TOR,4:5
v10478,Tallinn,10/1/2023,TOR,4:5
v10479,Tallinn,17/1/2023,TOR,4:5
v10480,Tallinn,24/1/2023,TOR,4:5
v10481,Tallinn,31/1/2023,TOR,4:5
v10482,Tallinn,7/2/2023,TOR,4:5
v10483,Tallinn,14/2/2023,TOR,4:5
v10484,Tallinn,21/2/2023,TOR,4:5
v10485,Tallinn,28/2/2023,TOR,4:5
v10486,Tallinn,7/3/2023,TOR,4:5
v10487,Tallinn,14/3/2023,TOR,4:5
v10488,Tallinn,21/3/2023,TOR,4:5
v10489,Tallinn,5/11/2022,SOB,4:5
v10490,Tallinn,12/11/2022,SOB,4:5
v10491,Tallinn,19/11/2022,SOB,4:5
v10492,Tallinn,26/11/2022,SOB,4:5
v10493,Tallinn,3/12/2022,SOB,4:5
v10494,Tallinn,10/12/2022,SOB,4:5
v10495,Tallinn,17/12/2022,SOB,4:5
v10496,Tallinn,24/12/2022,SOB,4:5
v10497,Tallinn,31/12/2022,SOB,4:5
v10498,Tallinn,7/1/2023,SOB,4:5
v10499,Tallinn,14/1/2023,SOB,4:5
v10500,Tallinn,21/1/2023,SOB,4:5
v10501,Tallinn,28/1/2023,SOB,4:5
v10502,Tallinn,4/2/2023,SOB,4:5
v10503,Tallinn,11/2/2023,SOB,4:5
v10504,Tallinn,18/2/2023,SOB,4:5
v10505,Tallinn,25/2/2023,SOB,4:5
